TRAP ID,Certainty,Elevation,Max diameter,Min diameter,Height,Size Category,Surrounding Land Use,Surface Condition,Land Use Source,Robbed,CRM Condition,CRM Intactness,Photo,Campaign,Source,Municipality,Locality,BG Code,AKB Code,Notes,Latitude,Longitude
3562,Certain,465,6,5,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Low visibility for robbers' trench's. Slightly cut by road (IMG 0243). Scatter of medium-sized stones.,42.666372,25.203962
3563,Certain,465,7,7,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Damaged heavily by agricultural activity. Road scirts around (almost slightly touching) west and south-west sides.,42.666487,25.203938
3564,Certain,466,5,5,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,Defunct mound. Cut through by 2 roads on north-west and north-east sides. Heavily damaged by agricultural activity and r]construction of roads. No obvious robbers' trench's.,42.666642,25.20339
3565,Certain,464,7,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No visible robbers' trench's. Better preserved than most mounds of this side.,42.665825,25.203303
3566,Certain,463,9,7,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Cut through by road on east side. Scatter of medium-sized stones. No obvious robbers' trench's.,42.665727,25.203122
3567,Certain,463,15,15,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Scatter of medium-sized stones. Some old robbers' trench's. Road on edge of western side (but does not cut through mound however).,42.665615,25.203233
3568,Certain,463,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Defunct mound. Canal cut through north-western side.,42.665667,25.203418
3569,Certain,464,18,16,0.6,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by agriculture-old looting, no robbers' trench. Some vegetation, 3-5 giant rocks, many small-med. Stones scattered around. Next to road (2m cut by road).",42.666195,25.204538
3570,Certain,463,6,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No obvious robbers' trench-round, low, small-med. Stones scattered on top. Some damage by agricultural activity.",42.665945,25.204443
3571,Certain,465,6,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Small defunct mound, large stone in centre, stony centre, damaged by agricultural acitivity. No visible robbers' trenchs.",42.666807,25.20409
3572,Certain,462,10,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, stony surface, canal running through (N-S), west side taken away, large stones around.",42.665322,25.202695
3573,Certain,462,10,10,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No new robbers' trenchs, damaged by agricultural activity/robbing, uneven surface.",42.665472,25.202903
3574,Certain,464,8,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, slope (east to west), damaged by agricultural activity.",42.665902,25.2029
3575,Certain,465,10,6,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Elongated (E-W), disturbed by modern activity. Original centre at west end, concentration of stones, severaly worn, unevem.",42.666052,25.202775
3576,Certain,465,8,8,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Round, N-side slightly cut off, med. Stones on top.",42.666218,25.202528
3577,Certain,465,8,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Overgrown, round, small stones gathered, low and flat.",42.666442,25.202657
3578,Certain,467,14,13,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Large stones on top, few rose bushes, flat.",42.66668,25.202517
3579,Certain,467,11,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo,,,,"Severly worn (graze/burn), old robbing but uncertain where. Burnt.",42.666978,25.202037
3580,Uncertain,470,7,6,0.2,Small,Pasture,Pasture,Photo,No,4,5,Good,2011,Survey,Skobelevo,,,,"E-side overgrown, w-side burnt surface, defunct mound.",42.667193,25.202657
3581,Certain,467,10,10,0.4,Small,Pasture,Pasture,Photo,No,3,3,Good,2011,Survey,Skobelevo,,,,"Partly burnt, light stone scatter. Largely disrupted by modern activity. No visible robbers' trench.",42.666825,25.202203
3582,Certain,468,12,10,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo,,,,"Overgrown-lots of vegetation, few large stones on S-side.",42.666978,25.202548
3583,Uncertain,467,13,13,0.6,Small,Pasture,Pasture,Photo,No,3,2,Good,2011,Survey,Skobelevo,,,,"No recent robbers' trench-modern damage, damaged with modern earthwork extending south, pile of large stones on W-side.",42.666702,25.202308
3584,Certain,462,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Heavily disrupted by modern use. No rrecent robbers' trench. Old agricultural activity and robbing. No visible robbers' trench.,42.665362,25.20307
3585,Certain,461,11,10,0.3,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Badly eroded (agricultural), defunct-middle taken out, dirt trown NE, robbers' trench shallow, stony surface, group of very large stones.",42.665218,25.203812
3586,Certain,461,9,8,0.4,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Old robbers' trench in centre and SE east, large stones scattered. No new robbers' trenchs.",42.664883,25.203807
3587,Certain,462,9,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, one large stone in centre, roud, no robbers' trench.",42.665502,25.203798
3588,Certain,461,7,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Few stones on surface, round, low, flat.",42.664802,25.204195
3589,Certain,462,9,8,0.4,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, large stones aound mound (assist in identifying mound), no recent robbers' trench (all old) badly worn away.",42.665517,25.204125
3590,Certain,461,14,14,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Very flat, less stony than average, large stone in centre. Ploughed over, badly eroded.",42.665132,25.204245
3591,Certain,461,10,8,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Small stones on surface relatively flat and round.,42.664928,25.204372
3592,Certain,462,7,7,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Defunct, round, few stones on top, barely visible, one large stone on top, badly damaged (agricultural activity).",42.665367,25.204493
3593,Certain,463,10,10,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Large stones on surface, damaged by agriculture.",42.665628,25.204423
3594,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, very flat, few stones on top, heavily damaged by agricultural activity.",42.665217,25.204867
3595,Certain,462,7,7,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Uneven surface, stony surface, round, on slight slope.",42.665815,25.204762
3596,Uncertain,461,6,6,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,End of terrain wave. Badly damaged by agriculture. No visible robbers' trenchs.,42.665843,25.205065
3597,Certain,462,8,8,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Very flat, round, uneven surface, heavily damaged (agriculture activity).",42.665593,25.205033
3598,Uncertain,461,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Round, very flat, barely visible, stony surface.",42.665368,25.205323
3599,Certain,460,12,12,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Flattened by agriculture, no visible robbers' trenchs.",42.66555,25.205643
3600,Certain,462,20,20,2,Medium,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Excavated mound, bulldozed.",42.665893,25.20672
3601,Certain,460,16,16,0.8,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by the roads cutting through it. NE-cut by road, overgrown with vegetation, 2 roads on NW side, one road on SE side with no recent robbers' trench.",42.665753,25.206445
3602,Certain,464,17,15,1.5,Medium,Pasture,Pasture,Photo,Yes,4,4,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damage near mound, deep trench on top, large pile of stones near bottom.",42.666168,25.20709
3603,Uncertain,464,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stones on surface in overgrown field, defunct, difficult to see, badly damaged by agricultural activity.",42.66637,25.207952
3604,Certain,464,10,8,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Overgrown with vegetation, round, damaged from agricultural activity.",42.666693,25.208955
3605,Uncertain,447,13,10,0.8,Small,Pasture,Scrub|Tall Grass,Photo,No,3,3,Good,2011,Survey,Yasenovo Region,,,,"Uncertain, possibly a ottoman structure, medium sized field stones piled on top, flattened on top. No obvious rts.",42.682245,25.234317
3606,Uncertain,444,10,10,0.8,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Yasenovo Region,,,,"Field Stones piled on top. No obvious robbers trenches overgrown, sceptical should be investigated.",42.682553,25.235165
3607,Certain,453,10,10,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Field stones piled on top mostly overgrown. Large stones embedded in centre.,42.68305,25.234265
3608,Certain,454,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,More certain. One old rt. Damaged by agricultural activity.,42.683395,25.234255
3609,Uncertain,444,12,11,0.7,Small,Pasture,Pasture,Photo,Yes,4,3,Good,2011,Remote Sensing,Yasenovo Region,,,,"Flattened on top. Piled with field stones. Possibly ottoman, quite steep.",42.68198,25.234838
3610,Certain,446,9,9,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Large stones and field stones, unveven surface due to agricultural activity.",42.681755,25.234317
3611,Uncertain,445,8,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Unusually steep. Light covering with field stones. Large stones on top. Surface uneven, no visible robbers trenches.",42.681403,25.234232
3612,Uncertain,444,11,11,1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Uncertain due to unusual height field stones piled on.,42.681188,25.235352
3613,Uncertain,440,8,6,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Unusually steep. Light scatter of embedded stones. Damage on sides from agriculture.,42.681035,25.235415
3614,Uncertain,441,12,11,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Highly disturbed, most of south side removed. Overgrown, covered with field stone, no obvious robbers trenches.",42.680967,25.23528
3615,Uncertain,436,8,8,0.5,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Yasenovo Region,,,,Field stones dumped. Overgrown. Unusually high for mound.,42.680858,25.235413
3616,Uncertain,426,7,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Partly overgrown, piled with field stones. No obvious robbers trenches, damaged by agriculture unusually steep.",42.679945,25.23556
3617,Certain,426,10,8,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Unusually steep for size, west side cut away, uneven surface from agriculture.",42.679838,25.235572
3618,Uncertain,433,10,9,3,Medium,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Uneven surface. Possible artificial build up. Large stones, south east side cut away. No obvious robbers trench. Unusually steep.",42.6795,25.234945
3619,Certain,429,11,11,0.8,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Covered Field Stones, Uneven due to terrain wave.",42.679097,25.235128
3620,Certain,436,9,8,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Damage on SW side.,42.678985,25.234687
3621,Uncertain,418,7,5,0.2,Small,Pasture,Pasture,Photo,No,2,4,Good,2011,Survey,Yasenovo Region,,,,Defunct Mound of low confidence. Severely damaged by agricultural activity.,42.678292,25.236415
3622,Uncertain,421,7,6,0.9,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,"Unusually steep. Light scattering of stones. Damage from agriculture, uneven surface.",42.674482,25.236742
3623,Uncertain,422,12,11,0.6,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,Part of a long southern terrain wave. Extensions to south and east. Light stone scatter. No obvious robbers trenches.,42.674942,25.235947
3624,Certain,430,11,11,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Stony Surface, some wear from agricultural activity.",42.677498,25.23354
3625,Uncertain,431,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Large robbers trench in the centre filled with stones on slope facing south east.,42.677735,25.233975
3626,Uncertain,433,10,10,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Flattened on top. Built on gentle slope to the SW. Top scattered with stones.,42.678688,25.234603
3627,Uncertain,433,14,13,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,Robbers trench filled in with field stones and is overgrown.,42.678448,25.234642
3628,Uncertain,434,10,10,0.8,Small,Pasture,Scrub,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,Built into gentle slope (W-E) Robbers trench buried by field stones and partly overgrown.,42.679757,25.234033
3629,Uncertain,437,9,8,0.7,Small,Pasture,Scrub,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Possible mound (uncertain) South side of mound has been largely dug away, partly overgrown.",42.679472,25.233538
3630,Uncertain,438,7,5,0.3,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Possible defunct mound, south half robbed away.",42.680128,25.232838
3631,Certain,439,11,10,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,No recent robbers trench. Stony Surfaced. Worn by agriculture.,42.680498,25.23237
3632,Uncertain,453,13,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Possible defunct mound.,42.682028,25.232055
3633,Uncertain,467,10,10,0.4,Small,Pasture,Pasture|Scrub,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,"Road cuts off west side of mound, old robbers trench.",42.682222,25.230878
3634,Uncertain,437,12,12,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Almost fully excavated, large stones in and around the mound.",42.680083,25.231365
3635,Certain,443,12,12,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"No obvious robbers trench. Overgrown, covered with field stones. Purple survey mark on top.",42.677808,25.2322
3636,Uncertain,438,12,12,0.7,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Worn surface from agricultural activity, covered in field stones.",42.679598,25.231595
3637,Uncertain,438,11,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,"Covered in field stones, partly overgrown, height is uncertain.",42.677333,25.232822
3638,Certain,459,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No robbers trenches. Eroded by agricultural activity, thinly vegetated.",42.666033,25.209888
3639,Certain,460,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, thin vegetation. Severely damaged by agriculture. No Visibile robbers' trench's.",42.666088,25.209578
3640,Uncertain,461,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Unhealthy vegetation, stony surface. Small defunct mound.",42.665937,25.209172
3641,Certain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, thin vegetation. Damaged by agriculture and erosion no visible robbers trenches.",42.666113,25.209055
3642,Uncertain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Thin vegetation, stoney surface. No visible Robbers Trench. Damage by agriculture.",42.666265,25.209253
3643,Uncertain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.,42.666378,25.209215
3644,Certain,463,7,4,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damage by agriculture. Thin vegetation, stoney surface.",42.665965,25.208843
3645,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony Surface, little vegetation.",42.665863,25.208937
3646,Certain,458,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stoney surface, thin vegetation. No visible robbers trenches, agricultural damage.",42.665483,25.208908
3647,Uncertain,463,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stoney Surface, thin vegetation.",42.666043,25.208433
3648,Certain,463,5,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Flattened by agriculture, severely damaged. No visible robbers trenches.",42.666002,25.20815
3649,Uncertain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Worn by agricultural activity possibly old robbing.,42.66572,25.207728
3650,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,3,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,Beside a dirt road. Stoney surface thin vegetation. Damage by modern activity. No visible robbers trenchs.,42.665413,25.2078
3651,Certain,462,5,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Heavily disturbed by modern activity. Cut in several places by old ploughing stoney surface, thin vegetation. No visible robbers trenches.",42.665585,25.207327
3652,Certain,461,4,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, stony no vegetation.",42.665333,25.207442
3653,Certain,460,16,16,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Beside a dirt road, highly disturbed.",42.664808,25.205045
3654,Certain,461,15,15,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, poor vegeation growth, west side of mound disturbed by old robbers trench.",42.66517,25.202957
3655,Certain,454,10,10,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Severely damaged by old agriculture, possibly old robbing. Stoney, poor vegetation. Mostley flattened.",42.663898,25.203355
3656,Uncertain,454,4,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Severely damaged by agricultural activity. Stoney surface. Defunct mound.,42.66395,25.203585
3657,Uncertain,454,10,10,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Uncertain, possible defunct mound. Highly disturbed area near intersection of road and ravine Badly damaged.",42.663637,25.203332
3658,Certain,453,10,10,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Natural terrain wave present. Agricultural damage.,42.663407,25.204063
3659,Certain,456,12,12,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stoney surface, no recent robbers trenches. Damaged by agricultural activity.",42.663528,25.205033
3660,Certain,457,18,15,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Light stone scatter, some large stones. In a highly disrupted area. Several old robbers trenches.",42.663827,25.205155
3661,Uncertain,457,14,14,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stoney surface, poor vegetation.",42.663528,25.205427
3662,Uncertain,456,20,18,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,A military earthwork ploughed into the south east quadrant of mound.,42.664562,25.207933
3663,Certain,456,7,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Badly damaged by agriculture. No visible robbers trenches. Overgrown.,42.664315,25.208197
3664,Certain,456,10,9,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,On south facing slope worn from agriculture. No visible robbers trenches.,42.66479,25.20836
3665,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.,42.664842,25.208718
3666,Uncertain,456,7,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Bady damaged by agricultural activity and possible old robbing.,42.664587,25.2089
3667,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.,42.664835,25.209013
3668,Certain,456,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No visible robbers trenches. Severe damage by agriculture. Overgrown by dead grass.,42.664727,25.208972
3669,Uncertain,456,20,20,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Large mound destroyed by agricultural activity. Not identified as modern due to origin of soil.,42.665085,25.209317
3670,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by agricultural activity, stony surface.",42.665443,25.209748
3671,Uncertain,457,6,6,0.2,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Probable defunct mound, less stony than normal. Roads close by mound but have not damaged mound.",42.665843,25.209835
3672,Certain,458,6,6,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Heavy scatter of stones on surface, thin vegetation. Damaged by agriculture. No visible robbers trenches.",42.665677,25.2097
3673,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, sparse vegetation.",42.665763,25.209448
3674,Certain,459,6,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Badly damaged by agriculture. No visible robbers trenches. Light stone scatter.,42.665608,25.209435
3675,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, sparse vegetation.",42.665232,25.208678
3676,Uncertain,459,8,6,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Old wagon trail cuts through North and south edge(2m). Damage by modern activity. No visible robbers trenches.,42.665492,25.208362
3677,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Possible defunct mound, stoney surface, sparse vegetation.",42.665225,25.208243
3678,Certain,457,10,10,0.3,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, very stoney, considerably damaged by forrest planting.",42.663795,25.207512
3679,Certain,457,8,8,0.3,Small,Forest,Forest|Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Stonier than surronding areas.,42.663908,25.207338
3680,Certain,458,20,12,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo ,,,,"Damaged by road and drainage canal. Stoney, thinly vegetated.",42.67322,25.22111
3681,Uncertain,458,5,5,0.1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo ,,,,"Thinly vegetation , nearly destroyed by agriculture. Slightly rocky. Possibly defunct mound. Appears to be an old robbers trench.",42.671023,25.216573
3682,Certain,447,10,10,1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Golyamo Dryanovo,,,,Mound consists of large to medium field stones and compact earth. Similar vegetation to surrounding areas.,42.673728,25.229377
3683,Uncertain,450,20,20,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,"Unusually flat for its size, very symetrical, though severly damaged/flattened by agriculture. No visible robbers' trenchs.",42.67369,25.228063
3684,Uncertain,458,13,11,0.2,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possibly defunct mound. Badly damaged by tree planting.,42.663157,25.206477
3685,Uncertain,458,10,10,0.3,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Highly disturbed. Stoney surface. Damaged by tree planting. No visible robbers trenches.,42.663167,25.206368
3686,Certain,456,14,12,0.5,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Forested area, disturbed by plantation planting.",42.662922,25.205495
3687,Certain,451,16,17,1,Small,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Forested area, some field stones. Light vegetation.",42.662153,25.204287
3688,Uncertain,452,20,17,1,Small,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,Some large and small stones. Discarded by bulldozing or roadworks.,42.661335,25.204052
3689,Certain,453,8,9,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.,42.660978,25.201163
3690,Uncertain,453,8,8,0.1,Small,Beach,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.,42.660765,25.200453
