TRAP ID,Certainty,Elevation,Max diameter,Min diameter,Height,Size Category,Surrounding Land Use,Surface Condition,Land Use Source,Robbed,CRM Condition,CRM Intactness,Photo,Campaign,Source,Municipality,Locality,BG Code,AKB Code,Notes
3615,Uncertain,436,8,8,0.5,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Yasenovo Region,,,,Field stones dumped. Overgrown. Unusually high for mound.
3616,Uncertain,426,7,7,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Partly overgrown, piled with field stones. No obvious robbers trenches, damaged by agriculture unusually steep."
3617,Certain,426,10,8,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Unusually steep for size, west side cut away, uneven surface from agriculture."
3618,Uncertain,433,10,9,3,Medium,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Uneven surface. Possible artificial build up. Large stones, south east side cut away. No obvious robbers trench. Unusually steep."
3619,Certain,429,11,11,0.8,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Covered Field Stones, Uneven due to terrain wave."
3620,Certain,436,9,8,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Damage on SW side.
3621,Uncertain,418,7,5,0.2,Small,Pasture,Pasture,Photo,No,2,4,Good,2011,Survey,Yasenovo Region,,,,Defunct Mound of low confidence. Severely damaged by agricultural activity.
3622,Uncertain,421,7,6,0.9,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,"Unusually steep. Light scattering of stones. Damage from agriculture, uneven surface."
3623,Uncertain,422,12,11,0.6,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,Part of a long southern terrain wave. Extensions to south and east. Light stone scatter. No obvious robbers trenches.
3624,Certain,430,11,11,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Stony Surface, some wear from agricultural activity."
3625,Uncertain,431,8,8,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Large robbers trench in the centre filled with stones on slope facing south east.
3626,Uncertain,433,10,10,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Flattened on top. Built on gentle slope to the SW. Top scattered with stones.
3627,Uncertain,433,14,13,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,Robbers trench filled in with field stones and is overgrown.
3628,Uncertain,434,10,10,0.8,Small,Pasture,Scrub,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,Built into gentle slope (W-E) Robbers trench buried by field stones and partly overgrown.
3629,Uncertain,437,9,8,0.7,Small,Pasture,Scrub,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Possible mound (uncertain) South side of mound has been largely dug away, partly overgrown."
3630,Uncertain,438,7,5,0.3,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Possible defunct mound, south half robbed away."
3631,Certain,439,11,10,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,No recent robbers trench. Stony Surfaced. Worn by agriculture.
3632,Uncertain,453,13,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,Possible defunct mound.
3633,Uncertain,467,10,10,0.4,Small,Pasture,Pasture|Scrub,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,"Road cuts off west side of mound, old robbers trench."
3634,Uncertain,437,12,12,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Yasenovo Region,,,,"Almost fully excavated, large stones in and around the mound."
3635,Certain,443,12,12,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"No obvious robbers trench. Overgrown, covered with field stones. Purple survey mark on top."
3636,Uncertain,438,12,12,0.7,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Yasenovo Region,,,,"Worn surface from agricultural activity, covered in field stones."
3637,Uncertain,438,11,10,0.5,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Yasenovo Region,,,,"Covered in field stones, partly overgrown, height is uncertain."
3638,Certain,459,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"No robbers trenches. Eroded by agricultural activity, thinly vegetated."
3639,Certain,460,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, thin vegetation. Severely damaged by agriculture. No Visibile robbers' trench's."
3640,Uncertain,461,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Unhealthy vegetation, stony surface. Small defunct mound."
3641,Certain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, thin vegetation. Damaged by agriculture and erosion no visible robbers trenches."
3642,Uncertain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Thin vegetation, stoney surface. No visible Robbers Trench. Damage by agriculture."
3643,Uncertain,463,5,5,0.1,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.
3644,Certain,463,7,4,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damage by agriculture. Thin vegetation, stoney surface."
3645,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony Surface, little vegetation."
3646,Certain,458,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stoney surface, thin vegetation. No visible robbers trenches, agricultural damage."
3647,Uncertain,463,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stoney Surface, thin vegetation."
3648,Certain,463,5,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Flattened by agriculture, severely damaged. No visible robbers trenches."
3649,Uncertain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Worn by agricultural activity possibly old robbing.
3650,Certain,461,5,5,0.2,Small,Pasture,Pasture,Photo,No,3,3,Good,2011,Survey,Gorno Sahrane necropolis,,,,Beside a dirt road. Stoney surface thin vegetation. Damage by modern activity. No visible robbers trenchs.
3651,Certain,462,5,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Heavily disturbed by modern activity. Cut in several places by old ploughing stoney surface, thin vegetation. No visible robbers trenches."
3652,Certain,461,4,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, stony no vegetation."
3653,Certain,460,16,16,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Beside a dirt road, highly disturbed."
3654,Certain,461,15,15,0.6,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stony surface, poor vegeation growth, west side of mound disturbed by old robbers trench."
3655,Certain,454,10,10,0.3,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Severely damaged by old agriculture, possibly old robbing. Stoney, poor vegetation. Mostley flattened."
3656,Uncertain,454,4,4,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Severely damaged by agricultural activity. Stoney surface. Defunct mound.
3657,Uncertain,454,10,10,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Uncertain, possible defunct mound. Highly disturbed area near intersection of road and ravine Badly damaged."
3658,Certain,453,10,10,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Natural terrain wave present. Agricultural damage.
3659,Certain,456,12,12,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stoney surface, no recent robbers trenches. Damaged by agricultural activity."
3660,Certain,457,18,15,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Light stone scatter, some large stones. In a highly disrupted area. Several old robbers trenches."
3661,Uncertain,457,14,14,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Stoney surface, poor vegetation."
3662,Uncertain,456,20,18,1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,A military earthwork ploughed into the south east quadrant of mound.
3663,Certain,456,7,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Badly damaged by agriculture. No visible robbers trenches. Overgrown.
3664,Certain,456,10,9,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,On south facing slope worn from agriculture. No visible robbers trenches.
3665,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.
3666,Uncertain,456,7,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Bady damaged by agricultural activity and possible old robbing.
3667,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possible defunct mound.
3668,Certain,456,5,5,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No visible robbers trenches. Severe damage by agriculture. Overgrown by dead grass.
3669,Uncertain,456,20,20,0.4,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Large mound destroyed by agricultural activity. Not identified as modern due to origin of soil.
3670,Uncertain,456,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Damaged by agricultural activity, stony surface."
3671,Uncertain,457,6,6,0.2,Small,Pasture,Pasture,Photo,No,4,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Probable defunct mound, less stony than normal. Roads close by mound but have not damaged mound."
3672,Certain,458,6,6,0.4,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Remote Sensing,Gorno Sahrane necropolis,,,,"Heavy scatter of stones on surface, thin vegetation. Damaged by agriculture. No visible robbers trenches."
3673,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, sparse vegetation."
3674,Certain,459,6,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Badly damaged by agriculture. No visible robbers trenches. Light stone scatter.
3675,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Stony surface, sparse vegetation."
3676,Uncertain,459,8,6,0.1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Old wagon trail cuts through North and south edge(2m). Damage by modern activity. No visible robbers trenches.
3677,Uncertain,458,5,5,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Possible defunct mound, stoney surface, sparse vegetation."
3678,Certain,457,10,10,0.3,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound, very stoney, considerably damaged by forrest planting."
3679,Certain,457,8,8,0.3,Small,Forest,Forest|Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Stonier than surronding areas.
3680,Certain,458,20,12,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Skobelevo ,,,,"Damaged by road and drainage canal. Stoney, thinly vegetated."
3681,Uncertain,458,5,5,0.1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Skobelevo ,,,,"Thinly vegetation , nearly destroyed by agriculture. Slightly rocky. Possibly defunct mound. Appears to be an old robbers trench."
3682,Certain,447,10,10,1,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Remote Sensing,Golyamo Dryanovo,,,,Mound consists of large to medium field stones and compact earth. Similar vegetation to surrounding areas.
3683,Uncertain,450,20,20,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Golyamo Dryanovo,,,,"Unusually flat for its size, very symetrical, though severly damaged/flattened by agriculture. No visible robbers' trenchs."
3684,Uncertain,458,13,11,0.2,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Possibly defunct mound. Badly damaged by tree planting.
3685,Uncertain,458,10,10,0.3,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Highly disturbed. Stoney surface. Damaged by tree planting. No visible robbers trenches.
3686,Certain,456,14,12,0.5,Small,Forest,Forest,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Forested area, disturbed by plantation planting."
3687,Certain,451,16,17,1,Small,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Forested area, some field stones. Light vegetation."
3688,Uncertain,452,20,17,1,Small,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,Some large and small stones. Discarded by bulldozing or roadworks.
3689,Certain,453,8,9,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.
3690,Uncertain,453,8,8,0.1,Small,Beach,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.
3691,Certain,453,8,8,0.3,Small,Beach,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound; site found during extensive ground control; identified as mound but not fully registered; Height extrapolated not documented.
3692,Certain,453,8,8,0.2,Small,Beach,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.
3693,Certain,453,8,6,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.
3694,Certain,453,7,7,0.3,Small,Pasture,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound. Site found during extensive ground control; identified as mound but not fully registeredHeight extrapolated not documented.
3695,Uncertain,453,10,10,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered; Height extrapolated not documented.
3696,Uncertain,454,8,8,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as mound but not fully registered.
3697,Uncertain,453,16,13,0.2,Small,Pasture,Stones,Not recorded,Not recorded,5,5,None,2011,Survey,Asen  ,,,,Defunct mound. Site found during extensive ground control; identified as mound but not fully registered.
3698,Uncertain,459,16,17,0.4,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Possible defunct mound. Site found during extensive ground control; identified as mound but not fully registered.
3699,Certain,459,9,9,0.4,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as earthwork but not fully registered.
3700,Uncertain,460,12,12,0.3,Small,Pasture,Stones,Not recorded,Not recorded,4,3,None,2011,Survey,Asen  ,,,,Site found during extensive ground control; identified as earthwork but not fully registered; Height extrapolated not documented.
3701,Certain,428,15,15,5,Medium,Pasture,Scrub|Tall Grass,Photo,No,1,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Overgrown; hardly accessible.
3702,Certain,431,15,10,4,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Old small robbers' trench's.
3703,Certain,431,15,15,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2011,Survey,Gorno Cherkhovishte,,,,1 old robbers' trench in the top.
3704,Certain,415,8,8,6,Large,Pasture,Pasture,Photo,Yes,3,1,Good,2011,Survey,Gorno Cherkhovishte,,,,Dug trough; old small robbers' trenchs on top; ovrgrown;.
3707,Certain,464,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane,,,,Some rocks on surface some track/tyre works on top? Small long depressions.
3709,Certain,463,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane,,,,No stones or robbers' trenchs.
3711,Certain,464,10,8,1,Small,Pasture,Pasture|Scrub,Photo,No,1,1,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Many stones spread all over the surface, medium pine trees on top."
3712,Certain,464,7,7,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,No stones or robbers' trenchs.
3713,Certain,464,6,6,0.5,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Only a few stones/ over grown, shalow indent on east top."
3714,Certain,464,8,8,0.3,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Some smal stones on east side, no robbers' trenchs."
3716,Certain,463,6,6,0.1,Small,Pasture,Pasture,Photo,Yes,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,Some large stones in robbers' trench base.
3717,Certain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Barely visble, no robbers' trenchs or stones."
3718,Certain,462,6,6,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,One stone on top/middle.
3719,Certain,488,15,12,0.3,Small,Annual Agriculture,Perennial Agriculture,Photo,No,4,4,Good,2011,Survey,Kran,,,,Almost entirely destroyed by agriculture.
3720,Certain,485,25,25,0.5,Small,Annual Agriculture,Scrub|Tall Grass,Photo,No,4,3,Good,2011,Survey,Kran,,,,Stones spread all over the surface.
3721,Certain,326,16,6,0.2,Small,Annual Agriculture,Annual Agriculture|Ploughed,Survey,Yes,5,5,Good,2011,Survey,Hadzhidimitrovo,,,,Almost entirely destroyed by agriculture.
3722,Certain,458,25,25,2,Medium,Annual Agriculture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2011,Survey,Viden,,,,1 old robbers' trench on the top.
3723,Certain,446,18,7,1,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Pile of rocks on the top, probably digged through."
3725,Certain,425,4,4,0.2,Small,Pasture,Pasture,Photo,No,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Defunct mound. Trenches to old to accurately determine dimensions. Almost completely flat, minimal profile."
3726,Certain,426,9,7,0.2,Small,Pasture,Pasture,Photo,Yes,2,2,Good,2011,Survey,Gorno Sahrane necropolis,,,,"Old shallow robbers' trench's, defunct mound, light rock scatter."
3728,Certain,427,22,20,0.8,Small,Annual Agriculture,Perennial Agriculture,Not recorded,No,5,5,None,2011,Survey,Gorno Sahrane,,,,Ploughed over but not robbed - mature lavender field ploughed between rows of plants.
3729,Certain,387,16,16,0.3,Small,Pasture,Scrub|Tall Grass,Photo,No,3,2,Good,2011,Survey,Gorno Sahrane,,,,"Rubbish, overgrown, stones on the surface."
4002,Certain,396,14,10,7,Large,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH002,5510054,Rocky soil.
4003,Certain,381,18,18,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH003,5510055,"Part of the hill, trees on the top, robbers' trench full of rubish on the top."
4004,Certain,367,50,50,6,Large,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Koprinka,,КОР041,5510084,"No major robbers' trench's, integrated part of the hill, mnd is unidentifiable."
4005,Certain,370,25,25,4,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,Mogilata Gyurlya,КОР042,5510085,"Visible from the dirt road, robbers' trench on top going to bedrock."
4006,Certain,372,10,10,5,Medium,Forest,Forest,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР043,5510086,Trees all over the surface.
4007,Certain,372,8,8,2,Medium,Forest,Beach,Photo,No,3,2,Good,2009,Survey,Koprinka,,КОР044,5510087,"Close to the beach, fire place on the top, pine trees on the surface."
4008,Certain,388,32,32,5,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH005,5510058,"Massive stones in the robbers' trench, digged throught."
4009,Certain,395,25,25,2,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH006,5510059,"Overgrown robbers' trench's, large stone on the surface."
4010,Certain,365,20,20,1,Small,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH011,5510066,At the top of a hill.
4011,Certain,366,8,8,2,Medium,Forest,Scrub|Tall Grass,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР045,5510088,"Extremly bushy, close to the road but almost indistinguishable."
4012,Certain,379,15,15,5,Medium,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Koprinka,,КОР046,5510089,"No robbers' trench's visible on the surface, very overgrown, bushy."
4013,Certain,373,5,5,0.5,Small,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР047,5510091,"Almost invisible in the forest, 2 big pine trees on the top."
4014,Certain,374,24,24,2,Medium,Forest,Forest,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР048,5510092,"Old robbers' trench's, rich vegetation."
4015,Certain,383,12,12,4,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР049,5510093,"Very old robbers' trench's, 2 trees on the top - between them robbers' trench."
4016,Certain,382,9,9,0.8,Small,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Koprinka,,КОР050,5510094,"Almost invisible, rich vegetation."
4017,Certain,409,20,20,4,Medium,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH012,5510067,Covered with vegetation.
4018,Certain,404,20,20,1.5,Medium,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH017,5510065,Hardly visible; 10 m (NE) from the original point taken by theBG team.
4019,Certain,393,10,12,7,Large,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH022,5510079,Shallow trench connecting robbers' trench1 and robbers' trench2. Possibly ploughed over.
4020,Certain,395,15,15,5,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH023,5510080,Large stones scattered on the S side.
4021,Certain,388,20,15,2,Medium,Annual Agriculture,Pasture,Photo,Yes,3,4,Good,2009,Survey,Gorno Cherkhovishte,,GCH026,5510082,"Top cut off, and looks like about 2/3rds of the mound missing due to sides being cut away."
4022,Certain,370,20,20,3,Medium,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH027,5510082,"In rubbish tip, top completely cut off, elevation mark on top, old undifined trenches."
4023,Uncertain,369,18,16,5,Medium,Annual Agriculture,Pasture,Photo,Yes,4,5,Good,2009,AKB,Gorno Cherkhovishte,,GCH028,5510082,"Unable to tell boundries, rubbish all over, very flat top. Possible trenches., maybe just rubbish holes which are surrounding the mound."
4024,Certain,375,23,23,2.5,Medium,Pasture,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH004,5510057,"Digged throught (tunnel), visible soil structure in robbers' trench."
4025,Certain,361,20,19,1,Small,Forest,Forest,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР063,5510155,Surface disturbances and some soil elevations (roots of pine trees).
4026,Certain,369,16,16,1,Small,Pasture,Pasture,Photo,No,2,2,Good,2009,Survey,Koprinka,,КОР064,5510157,Covered with dense grass.
4027,Certain,371,14,12,0.6,Small,Pasture,Pasture,Photo,Yes,2,1,Good,2009,Survey,Koprinka,,КОР065,5510158,Extensive robbers' trench with vague margins.
4028,Certain,345,24,24,3,Medium,Forest,Forest,Photo,Yes,3,2,Good,2009,Survey,Koprinka,,КОР066,5510160,"From the S almost invisible (integrated part of a hill), large robbers' trench's distracting the mound."
4052,Certain,394,30,30,4,Medium,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH007,5510022,Hidden deep in the forest.
4053,Certain,403,15,15,0.5,Small,Forest,Scrub|Tall Grass,Photo,No,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH008,5510062,Hidden deep in the forest.
4054,Certain,402,30,30,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH009,5510063,"Next to a marked tourist trail; hardly visible, covered with vegetation, robbers' trench going to the bedrock."
4055,Certain,399,20,20,1,Small,Forest,Scrub|Tall Grass,Photo,No,1,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH010,5510064,Hardy visible and accessible.
4056,Certain,443,21,21,2,Medium,Forest,Scrub|Tall Grass,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH013_М01,5510069,Elevation marker on top.
4057,Certain,441,23,20,3,Medium,Forest,Forest|Pasture,Photo,Yes,3,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH014_М02,5510070,Tall trees on the top.
4058,Certain,442,28,28,5,Medium,Forest,Scrub|Tall Grass,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH015_М03,5510071,Robbers' trench on top.
4059,Certain,441,25,22,5,Medium,Pasture,Stones,Not recorded,Not recorded,3,,None,2009,Survey,Gorno Cherkhovishte,,GCH016_М04,5510072,
4060,Certain,374,20,20,4,Medium,Pasture,Pasture|Scrub,Photo,Yes,2,1,Good,2009,Survey,Gorno Cherkhovishte,,GCH018,5510074,
4061,Certain,370,35,35,0.3,Small,Annual Agriculture,Annual Agriculture|Ploughed,Photo,No,5,5,Good,2009,Survey,Gorno Cherkhovishte,,GCH019,5510075,Almost completely ploughed over and very little left.
4062,Certain,378,15,15,2,Medium,Pasture,Pasture,Photo,Yes,3,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH020,5510076,"Possibly bulldozed over, edges cut away on the W side."
4063,Certain,405,12,12,2,Medium,Pasture,Pasture,Photo,Yes,4,2,Good,2009,Survey,Gorno Cherkhovishte,,GCH021,5510077,"Very slight depression, undifined on north. Possible robbers' trench or erosion."
